TRADE,NIMY,IDT1RWAJR,DEPINS,LNATRES,BKCLASS,NOIJ,ELNATR,INTINC,NCLNLSR,P9LTOT,LNLSNET,IDT1CER,DEPFOR,ROA,P3LTOT,DEPDOM,ROE,LNLSGR,NETINC,EQ,LNLSDEPR,NTLNLSR,DEPUNINS,FREPO,CHBAL,OFFDOM,CERT,STALP,EINTEXP,COREDEP,DEPIDOM,REPDTE,RBC1AAJ,SC,PTAXNETINC,NUMEMP,ASSET,NONIX,DEP,NIM,CITY,RBCRWAJ,P9ASSET,NAMEFULL,P3ASSET,NONII,LIAB,EQTOT,ID,bank_name,ticker,failed,failure_date,report_date,year,quarter
0,2.4415394176779426,29.01183550626692,14779681,26930,N,319657.0,16028,326389,0.5528484516487504,0.0,11075751,29.01183550626692,0.0,3.250028858011062,,15198081,38.89,11102681,319657,1830216,72.87598348765216,-1.3877977971208005e-05,353593,3324184,2506332,1,27389,NV,90442,7484634,15198081,20200630,8.523460627634789,8168,404515,0,17144719,58303,15198081,235947,LAS VEGAS,29.124205280592268,54519,WELLS FARGO NATIONAL BANK WEST,98248,242899,15314503,1830216,27389_20200630,Citizens Financial Group,CFG,False,,2020-06-30,2020,2
0,2.3432532827388846,37.59190116003982,15904155,26431,N,382886.0,15529,441347,0.20013266625167198,0.0,9768072,37.59190116003982,0.0,2.6429953386770393,,16289157,29.92,9794503,382886,1893445,59.96671282620702,-1.0057239633195506e-05,333896,404473,7905880,1,27389,NV,107180,8692895,16289157,20200930,10.972426195554617,0,485406,0,18248037,78160,16289157,334167,LAS VEGAS,37.725306626468836,10594,WELLS FARGO NATIONAL BANK WEST,43832,244928,16354592,1893445,27389_20200930,Citizens Financial Group,CFG,False,,2020-09-30,2020,3
0,2.1773113806583697,42.68861084782417,19404904,29259,N,363270.0,18357,544333,0.2124392534031042,0.0,8311949,42.68861084782417,0.0,1.8292925742353787,,20093435,20.88,8341208,363270,1873829,41.366491095225875,-8.147346388912765e-06,650944,739300,12806017,1,27389,NV,117984,14424078,20093435,20201231,8.582811436228964,0,465528,0,22031369,96236,20093435,426349,LAS VEGAS,42.88960120888294,4375,WELLS FARGO NATIONAL BANK WEST,27508,153772,20157540,1873829,27389_20201231,Citizens Financial Group,CFG,False,,2020-12-31,2020,4
0,1.7761901906284672,27.813525283025154,17100307,38463,N,47008.0,9384,98102,0.19166023244020627,0.0,13425989,27.813525283025154,0.0,0.8976562889002732,,17877698,9.91,13464452,47008,1920837,75.09909273554123,0.006603790025158605,750648,444640,5800058,1,27389,NV,5913,14667006,17877698,20210331,9.096293722754714,0,63550,0,19862617,19196,17877698,92189,LAS VEGAS,28.040295876159238,1540,WELLS FARGO NATIONAL BANK WEST,22705,-59,17941780,1920837,27389_20210331,Citizens Financial Group,CFG,False,,2021-03-31,2021,1
0,1.894112992714562,29.358342246348208,16475741,43036,N,103259.0,14172,201296,0.25194338662612226,0.0,11562349,29.358342246348208,0.0,1.012853767812943,,17306407,10.86,11605385,103259,1908008,66.8096445437808,0.007093462655837313,810351,3030283,1000116,1,27389,NV,9915,15080279,17306407,20210630,9.686100532294684,3509066,137251,0,19275160,40470,17306407,191381,LAS VEGAS,29.65148027228981,2379,WELLS FARGO NATIONAL BANK WEST,14976,512,17367152,1908008,27389_20210630,Citizens Financial Group,CFG,False,,2021-06-30,2021,2
0,1.9560628675593157,26.942847284978633,15953223,44362,N,160520.0,15282,303773,0.29307392961306344,0.0,13372048,26.942847284978633,0.0,1.0710630526943443,,16792257,11.26,13416410,160520,1902393,79.6322257335628,0.00203863908469935,823448,1190631,500168,1,27389,NV,13351,14950450,16792257,20210930,10.078518938891138,3496687,212370,0,18759413,63246,16792257,290422,LAS VEGAS,27.226560076450294,170,WELLS FARGO NATIONAL BANK WEST,22168,476,16857020,1902393,27389_20210930,Citizens Financial Group,CFG,False,,2021-09-30,2021,3
0,1.9900339033467187,30.45566214543322,16127182,38032,N,225521.0,8952,406187,0.6501447124385045,0.0,11905309,30.45566214543322,0.0,1.1413867889215117,,16911994,11.87,11943341,225521,1891675,70.39565529647184,0.001522865199920042,777333,627187,2700058,1,27389,NV,16605,15228814,16911994,20211231,10.225202194717717,3467225,296059,0,18863981,84919,16911994,389582,LAS VEGAS,30.702627655537967,0,WELLS FARGO NATIONAL BANK WEST,26446,348,16972306,1891675,27389_20211231,Citizens Financial Group,CFG,False,,2021-12-31,2021,4
0,2.242521936893401,24.25954908122119,14669671,43245,N,63007.0,5327,110130,0.5974432498843677,0.0,14185052,24.25954908122119,0.0,1.3140260054916535,,16560221,13.74,14228297,63007,1777521,85.65738343709302,0.003484688272090574,1893532,0,1800058,1,27389,NV,3644,15616578,16560220,20220331,9.391546827289934,3303056,79725,0,19495686,21433,16560221,106486,LAS VEGAS,24.616435373072278,993,WELLS FARGO NATIONAL BANK WEST,18415,-1,17718165,1777521,27389_20220331,Citizens Financial Group,CFG,False,,2022-03-31,2022,1
0,2.3237499216747066,24.406794200421984,14045388,44067,N,115788.0,6157,230875,0.509113771868764,0.0,13538948,24.406794200421984,0.0,1.2194257380436107,,15738070,12.85,13583015,115788,1735539,86.02673644227023,0.0017356458877907954,1701123,54536,1600480,1,27389,NV,12383,14787450,15738068,20220630,9.047918802508,3233456,145837,0,18612068,66176,15738070,218492,LAS VEGAS,24.792275712875213,862,WELLS FARGO NATIONAL BANK WEST,16146,-322,16876529,1735539,27389_20220630,Citizens Financial Group,CFG,False,,2022-06-30,2022,2
0,1.4934569883149043,24.47538362948224,13073054,40970,N,126903.0,3083,357031,0.46962213444353523,0.0,13128767,24.47538362948224,0.0,0.8988607609663551,,14420991,9.47,13169737,126903,1741780,91.03928433212391,0.0011588570033589428,1460096,1344538,502875,1,27389,NV,148366,13488362,14420991,20220930,9.355018707075685,3123636,160652,0,18323473,44212,14420991,208665,LAS VEGAS,24.817880065995197,0,WELLS FARGO NATIONAL BANK WEST,19125,-718,16581693,1741780,27389_20220930,Citizens Financial Group,CFG,False,,2022-09-30,2022,3
0,1.0540845917901018,25.326222465012854,12578383,40752,N,105182.0,2821,491843,0.4540127142184552,0.0,12845451,25.326222465012854,0.0,0.5657374831993739,,13745873,5.92,12886203,105182,1731366,93.44951026391703,0.0005774146420470638,1281006,971728,503814,1,27389,NV,297924,13068897,13745873,20221231,9.671571603351481,3148380,128867,0,17664869,60477,13745873,193919,LAS VEGAS,25.677616678261327,1351,WELLS FARGO NATIONAL BANK WEST,19105,-1754,15933503,1731366,27389_20221231,Citizens Financial Group,CFG,False,,2022-12-31,2022,4
0,-0.35209871846945134,26.580479297964704,11449472,41820,N,-26937.0,1352,137858,0.4311393796762865,0.0,12577301,26.580479297964704,0.0,-0.6312459911107783,,12537257,-6.24,12619121,-26937,1722252,100.31940000910886,0.022740350210803048,1177829,0,503662,1,27389,NV,152714,12512601,12537257,20230331,9.990710728685572,3203835,-32861,0,16473328,16553,12537257,-14856,LAS VEGAS,27.054253823740236,100,WELLS FARGO NATIONAL BANK WEST,15257,-100,14751076,1722252,27389_20230331,Citizens Financial Group,CFG,False,,2023-03-31,2023,1
0,-0.3350922280921676,27.527395629326314,12253679,39727,N,-51820.0,-739,284970,0.4191177933424632,0.0,12275188,27.527395629326314,0.0,-0.6170529648043444,,13168203,-6.02,12314915,-51820,1710142,93.21839889618956,0.011517642709767116,1062223,85852,500062,1,27389,NV,312776,13132830,13168203,20230630,9.883638877147124,3172812,-62762,0,16249698,34635,13168203,-27806,LAS VEGAS,27.983169550847244,0,WELLS FARGO NATIONAL BANK WEST,10002,-1060,14539556,1710142,27389_20230630,Citizens Financial Group,CFG,False,,2023-06-30,2023,2
0,-0.12882634201245705,30.610240521693683,11658994,20495,N,-1005277.31,-20699,444344,0.8163473933986649,,6357427,30.610240521693683,0.0,-8.39191919644328,,12412425,-84.03,6377922,-1035701,1409801,51.21825106697523,-1.2066565393976459e-05,1011087,6074668,500063,1,27389,NV,459964,12360799,12412425,20230930,8.576104159472516,1944005,-1271075,0,15432574,49576,12412425,-15620,LAS VEGAS,30.815610142418738,0,WELLS FARGO NATIONAL BANK WEST,11213,-1226578,14022773,1409801,27389_20230930,Citizens Financial Group,CFG,False,,2023-09-30,2023,3
0,0.1093089219736833,31.52385055362422,11427019,20944,N,-989946.31,-19714,609475,0.7018574723962882,,6218072,31.52385055362422,0.0,-6.3287369912069025,,12204513,-64.42,6239016,-1020370,1345681,50.94895634098632,0.005293714198159822,893768,0,6443593,1,27389,NV,592129,12100208,12204513,20231231,9.201474114566981,2018023,-1260145,0,14793562,68292,12204513,17346,LAS VEGAS,31.742654660074454,0,WELLS FARGO NATIONAL BANK WEST,11426,-1228913,13447881,1345681,27389_20231231,Citizens Financial Group,CFG,False,,2023-12-31,2023,4
1502630,3.3565066766855702,12.385137533134088,64906408,1137234,SM,708572.15,24068,1216579,0.9733830058056848,0.0,91428590,12.385137533134088,489676.0,2.010122218924297,,109395950,16.66,92565824,702343,16840750,83.20341188209639,0.35062905488794616,55016707,0,3787011,1168,6672,OH,162190,104399015,74754232,20180331,10.51153656306786,31238698,920772,18294,139444809,995893,109885626,1054389,CINCINNATI,14.147636196619844,424241,FIFTH THIRD BANK,378048,886344,122603955,16840854,6672_20180331,Fifth Third Bancorp,FITB,False,,2018-03-31,2018,1
1307823,3.4112405201840517,12.428954669252084,65450461,1076445,SM,1340093.61,57317,2497554,0.9218119412466493,0.0,91538324,12.428954669252084,336438.0,1.912861335718903,,108166199,15.81,92614769,1333806,16896396,84.36506847294412,0.37833405903167633,52730436,3200,3686060,1173,6672,OH,356992,103686373,74809041,20180630,10.630228479354802,31375752,1712639,18125,138847391,1978509,108502637,2140562,CINCINNATI,14.103309948693266,393936,FIFTH THIRD BANK,287441,1607901,121950891,16896500,6672_20180630,Fifth Third Bancorp,FITB,False,,2018-06-30,2018,2
1390611,3.445633574366716,12.270531403411496,64124863,1090834,SM,1801947.13,143061,3824694,0.7693253461238164,0.0,92931156,12.270531403411496,298137.0,1.7148506218004436,,108189880,14.23,94021990,1795353,16645517,85.66029555135107,0.35373643808172667,54496399,0,3530821,1167,6672,OH,576177,103666224,75896116,20180930,10.558935324504885,31284278,2302180,17493,139986411,2945067,108488017,3248517,CINCINNATI,13.939628914191355,285192,FIFTH THIRD BANK,349872,2141791,123340790,16645621,6672_20180930,Fifth Third Bancorp,FITB,False,,2018-09-30,2018,3
1385098,3.4763647206474304,11.927576932609027,65112525,1102713,SM,2321055.65,237606,5230242,0.6800490402890332,0.0,94709936,11.927576932609027,240351.0,1.6457357602705482,,112797869,13.69,95812649,2313278,17244702,83.78576378856638,0.3518044165530327,58245730,0,4510217,1134,6672,OH,833984,108639722,80196461,20181231,10.273480927832766,32304735,2980295,17420,144453358,3904046,113038220,4396258,CINCINNATI,13.573540562919877,287839,FIFTH THIRD BANK,387949,2725689,127208552,17244806,6672_20181231,Fifth Third Bancorp,FITB,False,,2018-12-31,2018,4
1283788,3.4694453650093755,12.224979603732416,69222194,1114807,SM,851461.81,90109,1424103,0.7669634459816771,0.0,95664512,12.224979603732416,454269.0,2.332145550627582,,113517855,19.16,96779319,850799,18284551,83.93676334399103,0.3241588974260858,68121508,0,5583394,1134,6672,OH,283982,107860153,82248654,20190331,10.491860435290647,33766747,1103688,17617,147397723,1016433,113972124,1140121,CINCINNATI,13.864763777334609,288011,FIFTH THIRD BANK,354443,1070109,129113068,18284655,6672_20190331,Fifth Third Bancorp,FITB,False,,2019-03-31,2019,1
1733333,3.252483937106036,11.669616319981976,74856024,1114398,SM,1344282.07,168808,2998318,0.8506694684662841,0.0,109314627,11.669616319981976,175457.0,1.6165928988122797,,129922273,12.52,110429025,1343861,22419607,84.02500720035623,0.2851829705185107,78442795,0,6123827,1223,6672,OH,596925,122519064,93933352,20190630,10.594269209611527,35253529,1735872,19734,167178960,2149423,130097730,2401393,CINCINNATI,13.233329523692483,392346,FIFTH THIRD BANK,482146,1652710,144759249,22419711,6672_20190630,Fifth Third Bancorp,FITB,False,,2019-06-30,2019,2
1934584,3.350756255260448,11.79424970332914,73936699,1142837,SM,1932117.58,296352,4639241,0.8150443999470661,0.0,109447948,11.79424970332914,725741.0,1.544101444197925,,129149830,11.79,110590785,1934802,23122405,84.2713892668853,0.30967864527968464,78628775,0,6497207,1159,6672,OH,913767,122843505,93106515,20190930,10.261376911564717,36648201,2478280,19454,169489479,3302104,129875571,3725474,CINCINNATI,13.369296836800611,406272,FIFTH THIRD BANK,497071,2351262,146366970,23122509,6672_20190930,Fifth Third Bancorp,FITB,False,,2019-09-30,2019,3
1758379,3.4017174399566232,11.855166760412263,74293706,1201496,N,2708421.98,468519,6218612,0.9176166187748488,0.0,109715850,11.855166760412263,220537.0,1.6247721050116435,,132165535,12.29,110917346,2716976,23039944,82.87567441384618,0.33478187750219446,81453527,0,5234152,1165,6672,OH,1178250,126084445,95773009,20191231,10.35959885868384,35502369,3489839,19841,167845100,4428544,132386072,5040362,CINCINNATI,13.461897338262585,391228,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",458031,3346540,144805052,23040048,6672_20191231,Fifth Third Bancorp,FITB,False,,2019-12-31,2019,4
3684628,3.3805265347208344,11.360886252959446,75161262,2347672,N,120619.76,624750,1539101,0.8932533564632311,0.0,117271246,11.360886252959446,176902.0,0.27189898689473574,,140265849,2.05,119618918,119489,23685231,83.5011028799913,0.422857550949121,88802359,0,9603210,1137,6672,OH,227822,134638220,100416413,20200331,10.156640471530864,38057754,148107,20154,183723698,1182563,140442751,1311279,CINCINNATI,13.17071545289954,420262,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",487969,644141,160038363,23685335,6672_20200331,Fifth Third Bancorp,FITB,False,,2020-03-31,2020,1
3072957,3.1719004945469793,11.76111251438204,82584747,2695496,N,373487.4,1101876,2955899,0.915141086422081,0.0,113212752,11.76111251438204,191324.0,0.4056153998865687,,162444840,3.17,115908248,373745,24122290,69.6110564929458,0.4366482791910989,103688478,0,31462565,1135,6672,OH,362711,155231400,112731920,20200630,8.801103272763863,38080511,465434,20312,201287430,2299703,162636164,2593188,CINCINNATI,13.651316106958825,358821,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",469518,1273825,177165036,24122394,6672_20200630,Fifth Third Bancorp,FITB,False,,2020-06-30,2020,2
2981812,3.055381027976831,12.246742819758941,81515736,2573924,N,953808.95,1081660,4298460,1.1421866108397642,0.0,110438257,12.246742819758941,160021.0,0.7012148757937177,,162442641,5.54,113012181,990461,24467316,67.91909532206797,0.4098268570439565,105253690,0,34280369,1134,6672,OH,459919,155915010,110195058,20200930,8.851269895478065,36930968,1227804,20256,200454460,3466022,162602662,3838541,CINCINNATI,14.144227776421095,388525,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",414453,1936945,175987040,24467420,6672_20200930,Fifth Third Bancorp,FITB,False,,2020-09-30,2020,3
2651289,2.989986567715423,12.278467893291252,82956845,2452468,N,1524462.5,1078240,5627935,1.1676998697385932,0.0,111027805,12.278467893291252,143135.0,0.816458864237392,,165140813,6.52,113480273,1561861,24405347,67.17397929047532,0.4110225277382433,106661611,0,36544944,1146,6672,OH,531821,159533148,107031249,20201231,8.846554710733901,37021967,1959537,19846,203174120,4694528,165283948,5096114,CINCINNATI,14.173124260810594,484602,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",459504,2636191,178768669,24405451,6672_20201231,Fifth Third Bancorp,FITB,False,,2020-12-31,2020,4
2646244,2.716441636458169,12.698370246384549,86336074,2207819,N,714093.13,-172669,1308348,1.1141960162736038,0.0,112112281,12.698370246384549,112710.0,1.3837625507062645,,167710560,11.6,114320100,706867,24358955,66.8037757815111,0.2502155692256044,106236000,0,37307833,1110,6672,OH,63921,162264942,105939212,20210331,9.187672510516123,37097998,914579,19793,205489635,1221291,167823270,1244427,CINCINNATI,14.410332399602716,511437,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",392256,718774,181130576,24359059,6672_20210331,Fifth Third Bancorp,FITB,False,,2021-03-31,2021,1
3355790,2.755715347158615,11.669464016154683,85325836,2032900,N,1449835.18,-287665,2638295,0.9345776682764438,0.0,111426905,11.669464016154683,152202.0,1.4189541991524819,,168801428,12.04,113459805,1448854,23410857,65.95117547933123,0.20147618864572006,108783806,0,35678599,1108,6672,OH,117947,167011847,105624589,20210630,8.462754208780481,37517869,1866319,19377,203979275,2369073,168953630,2520348,CINCINNATI,13.272915883224258,399382,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",359676,1427379,180568314,23410961,6672_20210630,Fifth Third Bancorp,FITB,False,,2021-06-30,2021,2
4083903,2.751634982134314,11.254848222556152,85491392,1953809,N,2182546.28,-329170,3937875,0.7926329087710157,0.0,111156559,11.254848222556152,202399.0,1.4211371118164005,,171346093,12.2,113110368,2182442,23233917,64.79599890624512,0.15954039054283242,111497842,0,37397332,1112,6672,OH,159272,169508582,107052963,20210930,8.43077774755962,37375139,2812708,19144,206377146,3539943,171548492,3778603,CINCINNATI,12.786264588046976,368085,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",342419,2244878,183143125,23234021,6672_20210930,Fifth Third Bancorp,FITB,False,,2021-09-30,2021,3
2967619,2.741159179302157,10.903476114914765,89399259,1892292,N,2869195.67,-376076,5237794,0.8407804853185454,0.0,114568784,10.903476114914765,121423.0,1.3959009663883633,,176175460,12.13,116461076,2871974,22964184,64.98627885553712,0.15269301251148978,112559456,0,37545107,1129,6672,OH,194951,174188879,110608950,20211231,8.290870396432688,37613632,3686463,19086,209696785,4741368,176296883,5042843,CINCINNATI,12.333533900195134,465554,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",324578,3008912,186732497,22964288,6672_20211231,Fifth Third Bancorp,FITB,False,,2021-12-31,2021,4
4392536,2.7063008718793036,10.846156000337261,90796799,1907766,N,555017.08,45158,1297090,0.7627104459895656,0.0,116569961,10.846156000337261,114718.0,1.060536698418146,,176074983,10.06,118477727,556582,21296882,66.16162030946407,0.11630262711434687,110672010,1000,23526728,1089,6672,OH,33911,174171227,110367114,20220331,8.5103671612306,48333494,688038,19220,210152524,1223668,176189701,1263179,CINCINNATI,12.243285168142656,365731,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",366627,693685,188855538,21296986,6672_20220331,Fifth Third Bancorp,FITB,False,,2022-03-31,2022,1
4328284,2.902323114351434,10.583448519598244,94014148,2014132,N,1144733.22,224240,2769426,0.6890437808658122,0.0,119351741,10.583448519598244,176754.0,1.098614333527805,,166576958,10.63,121365873,1145114,20364631,71.57366367952277,0.1611710535059046,98738232,500,10740518,1089,6672,OH,96341,162767629,105599021,20220630,8.610661260408827,52049123,1451701,19094,205546136,2336825,166753712,2673085,CINCINNATI,12.006679660545323,296956,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",377497,1339681,185181401,20364735,6672_20220630,Fifth Third Bancorp,FITB,False,,2022-06-30,2022,2
4668611,3.1100575761383955,10.938540415020528,96664292,2099012,N,1863628.68,382802,4536186,0.669212406101331,0.0,119840150,10.938540415020528,185427.0,1.1975421525563636,,167650230,11.96,121939162,1863003,18451590,71.40327159442644,0.1771481586345081,97155183,0,9407847,1089,6672,OH,280185,163443462,109929739,20220930,8.909112177187053,50431173,2404823,19165,204284544,3500192,167835657,4256001,CINCINNATI,12.406858608323066,293492,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",427701,2031816,185832850,18451694,6672_20220930,Fifth Third Bancorp,FITB,False,,2022-09-30,2022,3
